
Predictions were generated on 17-Jul-2019 at 13:03:04 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-130-g2d9230df-dirty
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #01: AWT-27CR2 with many DOFs with fixed yaw error and steady wind

Time      	HSShftPwr 	HSShftTq  	HSShftV   	LSSGagFxs 	LSSGagFys 	LSSGagFzs 	LSSGagV   	LSShftPwr 	LSShftTq  	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	RotSpeed  	Spn4MLxb1 	Spn4MLyb1 	Spn5ALxb1 	Spn5ALyb1 	TipDxb3   	TipDyb3   	TipRDxb3  	TipRDyb3  
(s)       	(kW)      	(kN-m)    	(rpm)     	(kN)      	(kN)      	(kN)      	(rpm)     	(kW)      	(kN-m)    	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(rpm)     	(kN-m)    	(kN-m)    	(m/s^2)   	(m/s^2)   	(m)       	(m)       	(deg)     	(deg)     
   14.1800	 1.512E-13	 1.047E-08	 1.379E-04	-2.238E-07	 1.740E-08	-6.684E+00	 4.881E-06	 1.512E-13	 2.958E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.880E-06	-1.464E-03	 2.767E-02	 8.915E-06	-4.920E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.2000	 1.339E-13	 9.264E-09	 1.381E-04	-3.012E-07	 3.052E-08	-6.684E+00	 4.887E-06	 1.338E-13	 2.617E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.884E-06	-1.464E-03	 2.767E-02	 7.511E-06	-4.230E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.2200	 1.203E-13	 8.308E-09	 1.382E-04	-2.991E-07	 3.545E-08	-6.684E+00	 4.893E-06	 1.201E-13	 2.347E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.888E-06	-1.464E-03	 2.767E-02	 4.243E-06	-3.066E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.2400	 1.136E-13	 7.840E-09	 1.384E-04	-2.207E-07	 3.118E-08	-6.684E+00	 4.899E-06	 1.135E-13	 2.215E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.893E-06	-1.464E-03	 2.767E-02	 3.808E-09	-1.741E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.2600	 1.155E-13	 7.963E-09	 1.385E-04	-8.830E-08	 1.907E-08	-6.684E+00	 4.904E-06	 1.154E-13	 2.250E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.899E-06	-1.464E-03	 2.767E-02	-4.096E-06	-5.973E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.2800	 1.253E-13	 8.629E-09	 1.387E-04	 6.261E-08	 2.460E-09	-6.684E+00	 4.910E-06	 1.253E-13	 2.438E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.907E-06	-1.464E-03	 2.767E-02	-7.018E-06	 8.040E-09	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.3000	 1.403E-13	 9.650E-09	 1.389E-04	 1.929E-07	-1.428E-08	-6.684E+00	 4.916E-06	 1.403E-13	 2.726E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.916E-06	-1.464E-03	 2.767E-02	-8.055E-06	 1.355E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.3200	 1.566E-13	 1.075E-08	 1.391E-04	 2.698E-07	-2.687E-08	-6.684E+00	 4.923E-06	 1.567E-13	 3.038E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.926E-06	-1.464E-03	 2.767E-02	-7.006E-06	-4.250E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.3400	 1.700E-13	 1.166E-08	 1.393E-04	 2.754E-07	-3.222E-08	-6.684E+00	 4.930E-06	 1.702E-13	 3.293E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.935E-06	-1.464E-03	 2.767E-02	-4.204E-06	-1.438E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.3600	 1.773E-13	 1.213E-08	 1.395E-04	 2.104E-07	-2.918E-08	-6.684E+00	 4.938E-06	 1.775E-13	 3.428E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.944E-06	-1.464E-03	 2.767E-02	-4.206E-07	-2.630E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.3800	 1.767E-13	 1.208E-08	 1.397E-04	 9.363E-08	-1.878E-08	-6.684E+00	 4.947E-06	 1.769E-13	 3.411E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.951E-06	-1.464E-03	 2.767E-02	 3.350E-06	-3.693E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.4000	 1.688E-13	 1.151E-08	 1.400E-04	-4.345E-08	-3.891E-09	-6.684E+00	 4.954E-06	 1.689E-13	 3.253E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.957E-06	-1.464E-03	 2.767E-02	 6.147E-06	-4.359E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.4200	 1.557E-13	 1.061E-08	 1.402E-04	-1.652E-07	 1.154E-08	-6.684E+00	 4.962E-06	 1.557E-13	 2.997E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.962E-06	-1.464E-03	 2.767E-02	 7.291E-06	-4.474E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.4400	 1.411E-13	 9.600E-09	 1.404E-04	-2.409E-07	 2.356E-08	-6.684E+00	 4.969E-06	 1.410E-13	 2.712E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.966E-06	-1.464E-03	 2.767E-02	 6.544E-06	-4.027E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.4600	 1.288E-13	 8.751E-09	 1.405E-04	-2.527E-07	 2.920E-08	-6.684E+00	 4.975E-06	 1.287E-13	 2.472E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.971E-06	-1.464E-03	 2.767E-02	 4.158E-06	-3.150E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.4800	 1.219E-13	 8.273E-09	 1.407E-04	-1.996E-07	 2.721E-08	-6.684E+00	 4.981E-06	 1.218E-13	 2.337E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.976E-06	-1.464E-03	 2.767E-02	 7.935E-07	-2.080E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.5000	 1.221E-13	 8.276E-09	 1.409E-04	-9.705E-08	 1.834E-08	-6.684E+00	 4.986E-06	 1.220E-13	 2.338E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.982E-06	-1.464E-03	 2.767E-02	-2.661E-06	-1.097E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.5200	 1.292E-13	 8.745E-09	 1.410E-04	 2.712E-08	 5.043E-09	-6.684E+00	 4.992E-06	 1.291E-13	 2.471E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.989E-06	-1.464E-03	 2.767E-02	-5.324E-06	-4.474E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.5400	 1.412E-13	 9.546E-09	 1.412E-04	 1.405E-07	-9.138E-09	-6.684E+00	 4.998E-06	 1.411E-13	 2.697E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 4.998E-06	-1.464E-03	 2.767E-02	-6.542E-06	-2.851E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.5600	 1.549E-13	 1.046E-08	 1.414E-04	 2.145E-07	-2.056E-08	-6.684E+00	 5.005E-06	 1.550E-13	 2.956E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.007E-06	-1.464E-03	 2.767E-02	-6.052E-06	-6.351E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.5800	 1.670E-13	 1.126E-08	 1.416E-04	 2.313E-07	-2.638E-08	-6.684E+00	 5.012E-06	 1.671E-13	 3.181E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.016E-06	-1.464E-03	 2.767E-02	-4.035E-06	-1.391E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.6000	 1.743E-13	 1.173E-08	 1.418E-04	 1.885E-07	-2.530E-08	-6.684E+00	 5.020E-06	 1.744E-13	 3.315E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.025E-06	-1.464E-03	 2.767E-02	-1.054E-06	-2.347E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.6200	 1.752E-13	 1.178E-08	 1.420E-04	 9.887E-08	-1.778E-08	-6.684E+00	 5.028E-06	 1.753E-13	 3.327E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.032E-06	-1.464E-03	 2.767E-02	 2.102E-06	-3.253E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.6400	 1.697E-13	 1.139E-08	 1.423E-04	-1.331E-08	-5.949E-09	-6.684E+00	 5.036E-06	 1.698E-13	 3.217E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.039E-06	-1.464E-03	 2.767E-02	 4.622E-06	-3.881E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.6600	 1.594E-13	 1.068E-08	 1.425E-04	-1.186E-07	 7.045E-09	-6.684E+00	 5.043E-06	 1.594E-13	 3.018E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.044E-06	-1.464E-03	 2.767E-02	 5.886E-06	-4.079E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.6800	 1.472E-13	 9.850E-09	 1.427E-04	-1.903E-07	 1.785E-08	-6.684E+00	 5.050E-06	 1.471E-13	 2.783E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.049E-06	-1.464E-03	 2.767E-02	 5.613E-06	-3.813E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.7000	 1.362E-13	 9.107E-09	 1.429E-04	-2.112E-07	 2.377E-08	-6.684E+00	 5.057E-06	 1.361E-13	 2.573E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.053E-06	-1.464E-03	 2.767E-02	 3.923E-06	-3.166E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.7200	 1.294E-13	 8.640E-09	 1.430E-04	-1.774E-07	 2.344E-08	-6.684E+00	 5.063E-06	 1.293E-13	 2.441E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.059E-06	-1.464E-03	 2.767E-02	 1.291E-06	-2.314E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.7400	 1.284E-13	 8.561E-09	 1.432E-04	-9.932E-08	 1.713E-08	-6.684E+00	 5.069E-06	 1.283E-13	 2.418E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.065E-06	-1.464E-03	 2.767E-02	-1.582E-06	-1.482E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.7600	 1.333E-13	 8.877E-09	 1.434E-04	 1.725E-09	 6.642E-09	-6.684E+00	 5.074E-06	 1.332E-13	 2.508E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.072E-06	-1.464E-03	 2.767E-02	-3.956E-06	-8.803E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.7800	 1.427E-13	 9.496E-09	 1.435E-04	 9.920E-08	-5.229E-09	-6.684E+00	 5.081E-06	 1.427E-13	 2.683E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.080E-06	-1.464E-03	 2.767E-02	-5.243E-06	-6.543E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.8000	 1.543E-13	 1.025E-08	 1.437E-04	 1.683E-07	-1.541E-08	-6.684E+00	 5.087E-06	 1.543E-13	 2.896E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.089E-06	-1.464E-03	 2.767E-02	-5.151E-06	-8.488E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.8200	 1.649E-13	 1.094E-08	 1.439E-04	 1.922E-07	-2.134E-08	-6.684E+00	 5.094E-06	 1.650E-13	 3.091E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.097E-06	-1.464E-03	 2.767E-02	-3.748E-06	-1.400E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.8400	 1.720E-13	 1.140E-08	 1.441E-04	 1.663E-07	-2.165E-08	-6.684E+00	 5.102E-06	 1.721E-13	 3.220E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.106E-06	-1.464E-03	 2.767E-02	-1.434E-06	-2.156E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.8600	 1.739E-13	 1.151E-08	 1.444E-04	 9.864E-08	-1.642E-08	-6.684E+00	 5.110E-06	 1.741E-13	 3.251E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.113E-06	-1.464E-03	 2.767E-02	 1.172E-06	-2.917E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.8800	 1.704E-13	 1.125E-08	 1.446E-04	 7.882E-09	-7.149E-09	-6.684E+00	 5.117E-06	 1.704E-13	 3.179E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.120E-06	-1.464E-03	 2.767E-02	 3.398E-06	-3.491E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.9000	 1.624E-13	 1.071E-08	 1.448E-04	-8.208E-08	 3.664E-09	-6.684E+00	 5.125E-06	 1.624E-13	 3.026E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.126E-06	-1.464E-03	 2.767E-02	 4.689E-06	-3.736E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.9200	 1.523E-13	 1.003E-08	 1.450E-04	-1.483E-07	 1.321E-08	-6.684E+00	 5.132E-06	 1.523E-13	 2.834E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.131E-06	-1.464E-03	 2.767E-02	 4.747E-06	-3.602E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.9400	 1.427E-13	 9.389E-09	 1.452E-04	-1.745E-07	 1.910E-08	-6.684E+00	 5.138E-06	 1.427E-13	 2.652E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.136E-06	-1.464E-03	 2.767E-02	 3.596E-06	-3.136E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.9600	 1.362E-13	 8.948E-09	 1.453E-04	-1.553E-07	 1.993E-08	-6.684E+00	 5.145E-06	 1.361E-13	 2.528E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.141E-06	-1.464E-03	 2.767E-02	 1.570E-06	-2.468E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   14.9800	 1.343E-13	 8.816E-09	 1.455E-04	-9.704E-08	 1.565E-08	-6.684E+00	 5.151E-06	 1.342E-13	 2.490E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.147E-06	-1.464E-03	 2.767E-02	-7.871E-07	-1.773E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.0000	 1.375E-13	 9.015E-09	 1.457E-04	-1.575E-08	 7.497E-09	-6.684E+00	 5.157E-06	 1.375E-13	 2.547E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.154E-06	-1.464E-03	 2.767E-02	-2.865E-06	-1.231E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.0200	 1.449E-13	 9.485E-09	 1.459E-04	 6.704E-08	-2.324E-09	-6.684E+00	 5.163E-06	 1.449E-13	 2.680E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.162E-06	-1.464E-03	 2.767E-02	-4.143E-06	-9.726E-08	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.0400	 1.544E-13	 1.010E-08	 1.460E-04	 1.301E-07	-1.125E-08	-6.684E+00	 5.170E-06	 1.545E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.170E-06	-1.464E-03	 2.767E-02	-4.323E-06	-1.055E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.0600	 1.637E-13	 1.069E-08	 1.462E-04	 1.580E-07	-1.704E-08	-6.684E+00	 5.177E-06	 1.638E-13	 3.021E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.179E-06	-1.464E-03	 2.767E-02	-3.393E-06	-1.446E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.0800	 1.705E-13	 1.112E-08	 1.464E-04	 1.446E-07	-1.830E-08	-6.684E+00	 5.184E-06	 1.706E-13	 3.140E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.187E-06	-1.464E-03	 2.767E-02	-1.628E-06	-2.035E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.1000	 1.730E-13	 1.127E-08	 1.467E-04	 9.468E-08	-1.485E-08	-6.684E+00	 5.192E-06	 1.731E-13	 3.183E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.195E-06	-1.464E-03	 2.767E-02	 4.977E-07	-2.666E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.1200	 1.710E-13	 1.111E-08	 1.469E-04	 2.210E-08	-7.708E-09	-6.684E+00	 5.199E-06	 1.710E-13	 3.140E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.201E-06	-1.464E-03	 2.767E-02	 2.430E-06	-3.177E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.1400	 1.649E-13	 1.071E-08	 1.471E-04	-5.387E-08	 1.185E-09	-6.684E+00	 5.207E-06	 1.650E-13	 3.025E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.207E-06	-1.464E-03	 2.767E-02	 3.683E-06	-3.442E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.1600	 1.567E-13	 1.016E-08	 1.473E-04	-1.137E-07	 9.506E-09	-6.684E+00	 5.214E-06	 1.567E-13	 2.870E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.213E-06	-1.464E-03	 2.767E-02	 3.960E-06	-3.402E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.1800	 1.484E-13	 9.610E-09	 1.475E-04	-1.426E-07	 1.515E-08	-6.684E+00	 5.220E-06	 1.484E-13	 2.715E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.218E-06	-1.464E-03	 2.767E-02	 3.223E-06	-3.078E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.2000	 1.423E-13	 9.204E-09	 1.477E-04	-1.342E-07	 1.675E-08	-6.684E+00	 5.227E-06	 1.422E-13	 2.600E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.224E-06	-1.464E-03	 2.767E-02	 1.691E-06	-2.561E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.2200	 1.399E-13	 9.040E-09	 1.478E-04	-9.172E-08	 1.403E-08	-6.684E+00	 5.233E-06	 1.399E-13	 2.554E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.230E-06	-1.464E-03	 2.767E-02	-2.185E-07	-1.989E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.2400	 1.418E-13	 9.151E-09	 1.480E-04	-2.712E-08	 7.804E-09	-6.684E+00	 5.239E-06	 1.418E-13	 2.585E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.237E-06	-1.464E-03	 2.767E-02	-2.008E-06	-1.511E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.2600	 1.474E-13	 9.502E-09	 1.482E-04	 4.241E-08	-2.250E-10	-6.684E+00	 5.245E-06	 1.474E-13	 2.684E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.244E-06	-1.464E-03	 2.767E-02	-3.226E-06	-1.243E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.2800	 1.553E-13	 9.994E-09	 1.484E-04	 9.893E-08	-7.953E-09	-6.684E+00	 5.252E-06	 1.553E-13	 2.823E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.252E-06	-1.464E-03	 2.767E-02	-3.580E-06	-1.247E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.3000	 1.633E-13	 1.050E-08	 1.486E-04	 1.284E-07	-1.342E-08	-6.684E+00	 5.259E-06	 1.634E-13	 2.966E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.260E-06	-1.464E-03	 2.767E-02	-3.009E-06	-1.514E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.3200	 1.696E-13	 1.088E-08	 1.488E-04	 1.241E-07	-1.529E-08	-6.684E+00	 5.266E-06	 1.696E-13	 3.075E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.268E-06	-1.464E-03	 2.767E-02	-1.688E-06	-1.965E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.3400	 1.725E-13	 1.106E-08	 1.490E-04	 8.829E-08	-1.320E-08	-6.684E+00	 5.273E-06	 1.726E-13	 3.124E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.276E-06	-1.464E-03	 2.767E-02	 2.298E-08	-2.481E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.3600	 1.716E-13	 1.098E-08	 1.492E-04	 3.098E-08	-7.802E-09	-6.684E+00	 5.281E-06	 1.716E-13	 3.102E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.283E-06	-1.464E-03	 2.767E-02	 1.675E-06	-2.928E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.3800	 1.671E-13	 1.068E-08	 1.494E-04	-3.247E-08	-5.755E-10	-6.684E+00	 5.288E-06	 1.671E-13	 3.017E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.289E-06	-1.464E-03	 2.767E-02	 2.849E-06	-3.194E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.4000	 1.604E-13	 1.024E-08	 1.496E-04	-8.564E-08	 6.579E-09	-6.684E+00	 5.295E-06	 1.604E-13	 2.893E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.295E-06	-1.464E-03	 2.767E-02	 3.262E-06	-3.219E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.4200	 1.534E-13	 9.780E-09	 1.498E-04	-1.153E-07	 1.184E-08	-6.684E+00	 5.302E-06	 1.534E-13	 2.763E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.301E-06	-1.464E-03	 2.767E-02	 2.834E-06	-3.003E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.4400	 1.478E-13	 9.414E-09	 1.500E-04	-1.145E-07	 1.391E-08	-6.684E+00	 5.308E-06	 1.478E-13	 2.659E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.306E-06	-1.464E-03	 2.767E-02	 1.700E-06	-2.610E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.4600	 1.452E-13	 9.234E-09	 1.501E-04	-8.451E-08	 1.237E-08	-6.684E+00	 5.315E-06	 1.451E-13	 2.609E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.312E-06	-1.464E-03	 2.767E-02	 1.736E-07	-2.146E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.4800	 1.461E-13	 9.281E-09	 1.503E-04	-3.385E-08	 7.719E-09	-6.684E+00	 5.321E-06	 1.460E-13	 2.622E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.319E-06	-1.464E-03	 2.767E-02	-1.345E-06	-1.731E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.5000	 1.503E-13	 9.536E-09	 1.505E-04	 2.390E-08	 1.235E-09	-6.684E+00	 5.327E-06	 1.503E-13	 2.694E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.326E-06	-1.464E-03	 2.767E-02	-2.470E-06	-1.469E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.5200	 1.566E-13	 9.927E-09	 1.507E-04	 7.373E-08	-5.368E-09	-6.684E+00	 5.334E-06	 1.566E-13	 2.804E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.334E-06	-1.464E-03	 2.767E-02	-2.926E-06	-1.422E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.5400	 1.635E-13	 1.035E-08	 1.509E-04	 1.032E-07	-1.040E-08	-6.684E+00	 5.341E-06	 1.635E-13	 2.924E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.342E-06	-1.464E-03	 2.767E-02	-2.620E-06	-1.593E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.5600	 1.692E-13	 1.069E-08	 1.511E-04	 1.053E-07	-1.262E-08	-6.684E+00	 5.348E-06	 1.693E-13	 3.021E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.350E-06	-1.464E-03	 2.767E-02	-1.655E-06	-1.934E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.5800	 1.723E-13	 1.088E-08	 1.513E-04	 8.049E-08	-1.156E-08	-6.684E+00	 5.355E-06	 1.724E-13	 3.073E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.357E-06	-1.464E-03	 2.767E-02	-2.968E-07	-2.350E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.6000	 1.722E-13	 1.086E-08	 1.515E-04	 3.586E-08	-7.569E-09	-6.684E+00	 5.363E-06	 1.723E-13	 3.067E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.364E-06	-1.464E-03	 2.767E-02	 1.095E-06	-2.734E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.6200	 1.690E-13	 1.064E-08	 1.517E-04	-1.655E-08	-1.771E-09	-6.684E+00	 5.370E-06	 1.691E-13	 3.006E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.371E-06	-1.464E-03	 2.767E-02	 2.166E-06	-2.989E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.6400	 1.638E-13	 1.029E-08	 1.519E-04	-6.310E-08	 4.304E-09	-6.684E+00	 5.377E-06	 1.638E-13	 2.908E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.377E-06	-1.464E-03	 2.767E-02	 2.652E-06	-3.054E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
